"tag_id","ts_origin","ts","value_ts"
PowerBi.COU1CF001CU,2025-06-11 04:15:18.000,2025-06-11 06:15:18.000,"16.3999"
PowerBi.COU1CF001CU,2025-06-11 04:16:18.000,2025-06-11 06:16:18.000,"16.43036"
PowerBi.COU1CF001CU,2025-06-11 04:18:18.000,2025-06-11 06:18:18.000,"16.41642"
PowerBi.COU1CF001CU,2025-06-11 04:19:18.000,2025-06-11 06:19:18.000,"15.89262"
PowerBi.COU1CF001CU,2025-06-11 04:21:18.000,2025-06-11 06:21:18.000,"15.77066"
PowerBi.COU1CF001CU,2025-06-11 04:23:19.000,2025-06-11 06:23:19.000,"16.12995"
PowerBi.COU1CF001CU,2025-06-11 04:24:18.000,2025-06-11 06:24:18.000,"15.66637"
PowerBi.COU1CF001CU,2025-06-11 04:26:18.000,2025-06-11 06:26:18.000,"15.7983"
PowerBi.COU1CF001CU,2025-06-11 04:27:18.000,2025-06-11 06:27:18.000,"15.96529"
PowerBi.COU1CF001CU,2025-06-11 04:29:18.000,2025-06-11 06:29:18.000,"15.6359"
PowerBi.COU1CF001CU,2025-06-11 04:30:18.000,2025-06-11 06:30:18.000,"15.58708"
PowerBi.COU1CF001CU,2025-06-11 04:32:18.000,2025-06-11 06:32:18.000,"15.82756"
PowerBi.COU1CF001CU,2025-06-11 04:34:18.000,2025-06-11 06:34:18.000,"15.99078"
PowerBi.COU1CF001CU,2025-06-11 04:35:18.000,2025-06-11 06:35:18.000,"16.47101"
PowerBi.COU1CF001CU,2025-06-11 04:37:18.000,2025-06-11 06:37:18.000,"16.09807"
PowerBi.COU1CF001CU,2025-06-11 04:38:18.000,2025-06-11 06:38:18.000,"16.65818"
PowerBi.COU1CF001CU,2025-06-11 04:40:18.000,2025-06-11 06:40:18.000,"15.99946"
PowerBi.COU1CF001CU,2025-06-11 04:41:18.000,2025-06-11 06:41:18.000,"16.02532"
PowerBi.COU1CF001CU,2025-06-11 04:43:18.000,2025-06-11 06:43:18.000,"15.55846"
PowerBi.COU1CD2001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,-0.1
PowerBi.COU1CF001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,"15.55846"
PowerBi.COU1-RCT-CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,"0"
PowerBi.COU1RD001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,-1000
PowerBi.COU1CD2001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,-0.1
PowerBi.COU1CF001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,"15.55846"
PowerBi.COU1-RCT-CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,"0"
PowerBi.COU1RD001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,-1000
PowerBi.COU1CD2001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,-0.1
PowerBi.COU1CF001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,"15.55846"
PowerBi.COU1RD001CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,-1000
PowerBi.COU1-RCT-CU,2025-06-11 11:08:37.000,2025-06-11 13:08:37.000,"0"
PowerBi.COU1-RCT-CU,2025-06-14 18:35:37.000,2025-06-14 20:35:37.000,"126.5227"
PowerBi.COU1CD2001CU,2025-06-14 18:35:38.000,2025-06-14 20:35:38.000,"0.3658191"
PowerBi.COU1RD001CU,2025-06-14 18:36:37.000,2025-06-14 20:36:37.000,"906.8996"
PowerBi.COU1-RCT-CU,2025-06-14 18:36:37.000,2025-06-14 20:36:37.000,"75.65004"
PowerBi.COU1CF001CU,2025-06-14 18:38:37.000,2025-06-14 20:38:37.000,"17.2652"
PowerBi.COU1-RCT-CU,2025-06-14 18:38:37.000,2025-06-14 20:38:37.000,"75.60622"
PowerBi.COU1CD2001CU,2025-06-14 18:45:37.000,2025-06-14 20:45:37.000,"0.3267741"
PowerBi.COU1-RCT-CU,2025-06-14 18:46:38.000,2025-06-14 20:46:38.000,"72.6284"
PowerBi.COU1-RCT-CU,2025-06-14 18:47:37.000,2025-06-14 20:47:37.000,"73.85098"
PowerBi.COU1RD001CU,2025-06-14 18:47:38.000,2025-06-14 20:47:38.000,"866.5956"
PowerBi.COU1CF001CU,2025-06-14 18:49:37.000,2025-06-14 20:49:37.000,"18.296"
PowerBi.COU1-RCT-CU,2025-06-14 18:49:37.000,2025-06-14 20:49:37.000,"73.82999"
PowerBi.COU1CD2001CU,2025-06-14 18:58:37.000,2025-06-14 20:58:37.000,"0.2345197"
PowerBi.COU1-RCT-CU,2025-06-14 18:58:38.000,2025-06-14 20:58:38.000,"63.34811"
PowerBi.COU1RD001CU,2025-06-14 19:00:37.000,2025-06-14 21:00:37.000,"865.921"
PowerBi.COU1-RCT-CU,2025-06-14 19:00:37.000,2025-06-14 21:00:37.000,"63.37678"
PowerBi.COU1CF001CU,2025-06-14 19:01:37.000,2025-06-14 21:01:37.000,"21.21038"
PowerBi.COU1-RCT-CU,2025-06-14 19:01:37.000,2025-06-14 21:01:37.000,"63.33539"
PowerBi.COU1-RCT-CU,2025-06-14 19:09:37.000,2025-06-14 21:09:37.000,"48.88591"
PowerBi.COU1CD2001CU,2025-06-14 19:09:38.000,2025-06-14 21:09:38.000,"0.1687506"
PowerBi.COU1RD001CU,2025-06-14 19:11:37.000,2025-06-14 21:11:37.000,"914.2358"
PowerBi.COU1-RCT-CU,2025-06-14 19:11:37.000,2025-06-14 21:11:37.000,"46.02161"
PowerBi.COU1CF001CU,2025-06-14 19:13:37.000,2025-06-14 21:13:37.000,"20.11987"
PowerBi.COU1-RCT-CU,2025-06-14 19:13:37.000,2025-06-14 21:13:37.000,"46.03241"
PowerBi.COU1CD2001CU,2025-06-14 19:20:37.000,2025-06-14 21:20:37.000,"0.2442937"
PowerBi.COU1-RCT-CU,2025-06-14 19:20:37.000,2025-06-14 21:20:37.000,"62.862"
PowerBi.COU1RD001CU,2025-06-14 19:22:38.000,2025-06-14 21:22:38.000,"1004.132"
PowerBi.COU1-RCT-CU,2025-06-14 19:22:38.000,2025-06-14 21:22:38.000,"59.19195"
PowerBi.COU1CD2001CU,2025-06-14 19:31:37.000,2025-06-14 21:31:37.000,"0.2893007"
PowerBi.COU1-RCT-CU,2025-06-14 19:31:38.000,2025-06-14 21:31:38.000,"65.61856"
PowerBi.COU1RD001CU,2025-06-14 19:33:37.000,2025-06-14 21:33:37.000,"1119.493"
PowerBi.COU1-RCT-CU,2025-06-14 19:33:37.000,2025-06-14 21:33:37.000,"61.6465"
PowerBi.COU1CD2001CU,2025-06-14 19:41:37.000,2025-06-14 21:41:37.000,"0.2625611"
PowerBi.COU1-RCT-CU,2025-06-14 19:41:37.000,2025-06-14 21:41:37.000,"57.68354"
PowerBi.COU1RD001CU,2025-06-14 19:43:37.000,2025-06-14 21:43:37.000,"1159.516"
PowerBi.COU1-RCT-CU,2025-06-14 19:43:37.000,2025-06-14 21:43:37.000,"56.16193"
PowerBi.COU1-RCT-CU,2025-06-14 19:52:37.000,2025-06-14 21:52:37.000,"63.04346"
PowerBi.COU1CD2001CU,2025-06-14 19:52:38.000,2025-06-14 21:52:38.000,"0.3106967"
PowerBi.COU1RD001CU,2025-06-14 19:54:37.000,2025-06-14 21:54:37.000,"1160.843"
PowerBi.COU1-RCT-CU,2025-06-14 19:54:37.000,2025-06-14 21:54:37.000,"63.00093"
PowerBi.COU1CD2001CU,2025-06-14 20:02:37.000,2025-06-14 22:02:37.000,"0.3266673"
PowerBi.COU1-RCT-CU,2025-06-14 20:02:37.000,2025-06-14 22:02:37.000,"64.83817"
PowerBi.COU1RD001CU,2025-06-14 20:04:37.000,2025-06-14 22:04:37.000,"1036.386"
PowerBi.COU1-RCT-CU,2025-06-14 20:04:37.000,2025-06-14 22:04:37.000,"68.62746"
PowerBi.COU1CF001CU,2025-06-14 20:05:37.000,2025-06-14 22:05:37.000,"17.22614"
PowerBi.COU1-RCT-CU,2025-06-14 20:05:37.000,2025-06-14 22:05:37.000,"68.68719"
PowerBi.COU1-RCT-CU,2025-06-14 20:13:37.000,2025-06-14 22:13:37.000,"68.74756"
PowerBi.COU1CD2001CU,2025-06-14 20:13:38.000,2025-06-14 22:13:38.000,"0.3272862"
PowerBi.COU1RD001CU,2025-06-14 20:15:37.000,2025-06-14 22:15:37.000,"994.139"
PowerBi.COU1-RCT-CU,2025-06-14 20:15:38.000,2025-06-14 22:15:38.000,"70.02892"
PowerBi.COU1CF001CU,2025-06-14 20:16:37.000,2025-06-14 22:16:37.000,"16.5116"
PowerBi.COU1-RCT-CU,2025-06-14 20:16:37.000,2025-06-14 22:16:37.000,"70.04652"
PowerBi.COU1CD2001CU,2025-06-14 20:23:37.000,2025-06-14 22:23:37.000,"0.3393257"
PowerBi.COU1-RCT-CU,2025-06-14 20:23:38.000,2025-06-14 22:23:38.000,"71.13078"
PowerBi.COU1RD001CU,2025-06-14 20:25:37.000,2025-06-14 22:25:37.000,"920.528"
PowerBi.COU1-RCT-CU,2025-06-14 20:25:37.000,2025-06-14 22:25:37.000,"73.28039"
PowerBi.COU1CF001CU,2025-06-14 20:26:37.000,2025-06-14 22:26:37.000,"17.3894"
PowerBi.COU1-RCT-CU,2025-06-14 20:26:37.000,2025-06-14 22:26:37.000,"73.25965"
PowerBi.COU1-RCT-CU,2025-06-14 20:34:37.000,2025-06-14 22:34:37.000,"73.0677"
PowerBi.COU1CD2001CU,2025-06-14 20:34:38.000,2025-06-14 22:34:38.000,"0.3369541"
PowerBi.COU1RD001CU,2025-06-14 20:36:37.000,2025-06-14 22:36:37.000,"886.7267"
PowerBi.COU1-RCT-CU,2025-06-14 20:36:37.000,2025-06-14 22:36:37.000,"74.06171"
PowerBi.COU1CF001CU,2025-06-14 20:37:38.000,2025-06-14 22:37:38.000,"17.74708"
PowerBi.COU1-RCT-CU,2025-06-14 20:37:38.000,2025-06-14 22:37:38.000,"74.05405"
PowerBi.COU1CD2001CU,2025-06-14 20:44:37.000,2025-06-14 22:44:37.000,"0.3251873"
PowerBi.COU1-RCT-CU,2025-06-14 20:44:38.000,2025-06-14 22:44:38.000,"73.09705"
PowerBi.COU1-RCT-CU,2025-06-14 20:46:37.000,2025-06-14 22:46:37.000,"72.54828"
PowerBi.COU1RD001CU,2025-06-14 20:46:38.000,2025-06-14 22:46:38.000,"904.7219"
PowerBi.COU1CF001CU,2025-06-14 20:47:37.000,2025-06-14 22:47:37.000,"18.3715"
PowerBi.COU1-RCT-CU,2025-06-14 20:47:37.000,2025-06-14 22:47:37.000,"72.53564"
PowerBi.COU1CD2001CU,2025-06-14 20:55:37.000,2025-06-14 22:55:37.000,"0.3330181"
PowerBi.COU1-RCT-CU,2025-06-14 20:55:37.000,2025-06-14 22:55:37.000,"73.19309"
PowerBi.COU1RD001CU,2025-06-14 20:56:38.000,2025-06-14 22:56:38.000,"882.7047"
PowerBi.COU1-RCT-CU,2025-06-14 20:56:38.000,2025-06-14 22:56:38.000,"73.84862"
PowerBi.COU1CF001CU,2025-06-14 20:58:37.000,2025-06-14 22:58:37.000,"19.00369"
PowerBi.COU1-RCT-CU,2025-06-14 20:58:37.000,2025-06-14 22:58:37.000,"73.83675"
PowerBi.COU1CD2001CU,2025-06-14 21:04:37.000,2025-06-14 23:04:37.000,"0.3079805"
PowerBi.COU1-RCT-CU,2025-06-14 21:04:38.000,2025-06-14 23:04:38.000,"71.67186"
PowerBi.COU1RD001CU,2025-06-14 21:06:37.000,2025-06-14 23:06:37.000,"899.8038"
PowerBi.COU1-RCT-CU,2025-06-14 21:06:37.000,2025-06-14 23:06:37.000,"71.12049"
PowerBi.COU1CD2001CU,2025-06-14 21:13:37.000,2025-06-14 23:13:37.000,"0.3172645"
PowerBi.COU1-RCT-CU,2025-06-14 21:13:37.000,2025-06-14 23:13:37.000,"71.9795"
PowerBi.COU1RD001CU,2025-06-14 21:15:37.000,2025-06-14 23:15:37.000,"888.3978"
PowerBi.COU1-RCT-CU,2025-06-14 21:15:37.000,2025-06-14 23:15:37.000,"72.33636"
PowerBi.COU1CF001CU,2025-06-14 21:17:37.000,2025-06-14 23:17:37.000,"17.38637"
PowerBi.COU1-RCT-CU,2025-06-14 21:17:37.000,2025-06-14 23:17:37.000,"72.36798"
PowerBi.COU1CD2001CU,2025-06-14 21:23:37.000,2025-06-14 23:23:37.000,"0.319189"
PowerBi.COU1-RCT-CU,2025-06-14 21:23:37.000,2025-06-14 23:23:37.000,"72.53768"
PowerBi.COU1RD001CU,2025-06-14 21:25:37.000,2025-06-14 23:25:37.000,"899.3925"
PowerBi.COU1-RCT-CU,2025-06-14 21:25:37.000,2025-06-14 23:25:37.000,"72.19604"
PowerBi.COU1CF001CU,2025-06-14 21:26:37.000,2025-06-14 23:26:37.000,"16.38566"
PowerBi.COU1-RCT-CU,2025-06-14 21:26:37.000,2025-06-14 23:26:37.000,"72.21897"
PowerBi.COU1CD2001CU,2025-06-14 21:33:37.000,2025-06-14 23:33:37.000,"0.310856"
PowerBi.COU1-RCT-CU,2025-06-14 21:33:37.000,2025-06-14 23:33:37.000,"71.45946"
PowerBi.COU1RD001CU,2025-06-14 21:34:37.000,2025-06-14 23:34:37.000,"906.9038"
PowerBi.COU1-RCT-CU,2025-06-14 21:34:37.000,2025-06-14 23:34:37.000,"71.21978"
PowerBi.COU1CD2001CU,2025-06-14 21:42:37.000,2025-06-14 23:42:37.000,"0.3089995"
PowerBi.COU1-RCT-CU,2025-06-14 21:42:38.000,2025-06-14 23:42:38.000,"71.04353"
PowerBi.COU1RD001CU,2025-06-14 21:44:37.000,2025-06-14 23:44:37.000,"902.3116"
PowerBi.COU1-RCT-CU,2025-06-14 21:44:37.000,2025-06-14 23:44:37.000,"71.19096"
PowerBi.COU1CD2001CU,2025-06-14 21:51:37.000,2025-06-14 23:51:37.000,"0.3238813"
PowerBi.COU1-RCT-CU,2025-06-14 21:51:37.000,2025-06-14 23:51:37.000,"72.54013"
PowerBi.COU1RD001CU,2025-06-14 21:54:37.000,2025-06-14 23:54:37.000,"892.5583"
PowerBi.COU1-RCT-CU,2025-06-14 21:54:37.000,2025-06-14 23:54:37.000,"72.83858"
PowerBi.COU1CD2001CU,2025-06-14 22:01:37.000,2025-06-15 00:01:37.000,"0.3148913"
PowerBi.COU1-RCT-CU,2025-06-14 22:02:37.000,2025-06-15 00:02:37.000,"72.04749"
PowerBi.COU1RD001CU,2025-06-14 22:03:37.000,2025-06-15 00:03:37.000,"899.1302"
PowerBi.COU1-RCT-CU,2025-06-14 22:03:38.000,2025-06-15 00:03:38.000,"71.84055"
PowerBi.COU1CD2001CU,2025-06-14 22:10:37.000,2025-06-15 00:10:37.000,"0.3141872"
PowerBi.COU1-RCT-CU,2025-06-14 22:10:38.000,2025-06-15 00:10:38.000,"71.77619"
PowerBi.COU1RD001CU,2025-06-14 22:12:37.000,2025-06-15 00:12:37.000,"918.4562"
PowerBi.COU1-RCT-CU,2025-06-14 22:12:37.000,2025-06-15 00:12:37.000,"71.16614"
PowerBi.COU1CF001CU,2025-06-14 22:22:37.000,2025-06-15 00:22:37.000,"15.96509"
PowerBi.COU1-RCT-CU,2025-06-14 22:22:37.000,2025-06-15 00:22:37.000,"71.1767"
PowerBi.COU1CD2001CU,2025-06-14 22:24:37.000,2025-06-15 00:24:37.000,"0.3168948"
PowerBi.COU1-RCT-CU,2025-06-14 22:24:37.000,2025-06-15 00:24:37.000,"71.42791"
PowerBi.COU1-RCT-CU,2025-06-14 22:25:37.000,2025-06-15 00:25:37.000,"71.08735"
PowerBi.COU1RD001CU,2025-06-14 22:25:38.000,2025-06-15 00:25:38.000,"929.34"
PowerBi.COU1CF001CU,2025-06-14 22:27:37.000,2025-06-15 00:27:37.000,"16.35439"
PowerBi.COU1-RCT-CU,2025-06-14 22:27:37.000,2025-06-15 00:27:37.000,"71.07744"
PowerBi.COU1-RCT-CU,2025-06-14 22:35:37.000,2025-06-15 00:35:37.000,"71.17466"
PowerBi.COU1CD2001CU,2025-06-14 22:35:38.000,2025-06-15 00:35:38.000,"0.3179427"
PowerBi.COU1RD001CU,2025-06-14 22:37:37.000,2025-06-15 00:37:37.000,"919.8638"
PowerBi.COU1-RCT-CU,2025-06-14 22:37:37.000,2025-06-15 00:37:37.000,"71.47025"
PowerBi.COU1CF001CU,2025-06-14 22:39:37.000,2025-06-15 00:39:37.000,"16.51312"
PowerBi.COU1-RCT-CU,2025-06-14 22:39:37.000,2025-06-15 00:39:37.000,"72.1639"
PowerBi.COU1-RCT-CU,2025-06-14 22:40:37.000,2025-06-15 00:40:37.000,"71.46635"
PowerBi.COU1CD2001CU,2025-06-14 22:48:37.000,2025-06-15 00:48:37.000,"0.3257766"
PowerBi.COU1-RCT-CU,2025-06-14 22:48:38.000,2025-06-15 00:48:38.000,"72.16597"
PowerBi.COU1RD001CU,2025-06-14 22:50:37.000,2025-06-15 00:50:37.000,"879.6226"
PowerBi.COU1-RCT-CU,2025-06-14 22:50:37.000,2025-06-15 00:50:37.000,"73.39015"
PowerBi.COU1CF001CU,2025-06-14 22:53:37.000,2025-06-15 00:53:37.000,"15.8492"
PowerBi.COU1-RCT-CU,2025-06-14 22:53:37.000,2025-06-15 00:53:37.000,"73.40662"
PowerBi.COU1CD2001CU,2025-06-14 23:01:37.000,2025-06-15 01:01:37.000,"0.3103962"
PowerBi.COU1-RCT-CU,2025-06-14 23:01:38.000,2025-06-15 01:01:38.000,"72.06124"
PowerBi.COU1RD001CU,2025-06-14 23:03:37.000,2025-06-15 01:03:37.000,"879.8796"
PowerBi.COU1-RCT-CU,2025-06-14 23:03:37.000,2025-06-15 01:03:37.000,"72.05302"
PowerBi.COU1CF001CU,2025-06-14 23:04:38.000,2025-06-15 01:04:38.000,"15.85193"
PowerBi.COU1-RCT-CU,2025-06-14 23:04:38.000,2025-06-15 01:04:38.000,"72.05296"
PowerBi.COU1CD2001CU,2025-06-14 23:11:37.000,2025-06-15 01:11:37.000,"0.3076653"
PowerBi.COU1-RCT-CU,2025-06-14 23:12:37.000,2025-06-15 01:12:37.000,"71.79993"
PowerBi.COU1RD001CU,2025-06-14 23:13:37.000,2025-06-15 01:13:37.000,"846.9098"
PowerBi.COU1-RCT-CU,2025-06-14 23:13:37.000,2025-06-15 01:13:37.000,"72.86228"
PowerBi.COU1CD2001CU,2025-06-14 23:21:37.000,2025-06-15 01:21:37.000,"0.3126407"
PowerBi.COU1-RCT-CU,2025-06-14 23:21:37.000,2025-06-15 01:21:37.000,"73.30271"
PowerBi.COU1RD001CU,2025-06-14 23:23:37.000,2025-06-15 01:23:37.000,"891.6395"
PowerBi.COU1-RCT-CU,2025-06-14 23:23:37.000,2025-06-15 01:23:37.000,"71.88471"
PowerBi.COU1CF001CU,2025-06-14 23:24:37.000,2025-06-15 01:24:37.000,"16.56407"
PowerBi.COU1-RCT-CU,2025-06-14 23:24:37.000,2025-06-15 01:24:37.000,"71.86724"
PowerBi.COU1-RCT-CU,2025-06-14 23:32:37.000,2025-06-15 01:32:37.000,"73.27084"
PowerBi.COU1CD2001CU,2025-06-14 23:32:38.000,2025-06-15 01:32:38.000,"0.3287322"
PowerBi.COU1RD001CU,2025-06-14 23:34:37.000,2025-06-15 01:34:37.000,"900.7681"
PowerBi.COU1-RCT-CU,2025-06-14 23:34:38.000,2025-06-15 01:34:38.000,"72.99569"
PowerBi.COU1CF001CU,2025-06-14 23:35:37.000,2025-06-15 01:35:37.000,"17.19524"
PowerBi.COU1-RCT-CU,2025-06-14 23:35:37.000,2025-06-15 01:35:37.000,"72.98103"
PowerBi.COU1CD2001CU,2025-06-14 23:43:37.000,2025-06-15 01:43:37.000,"0.3366162"
PowerBi.COU1-RCT-CU,2025-06-14 23:43:37.000,2025-06-15 01:43:37.000,"73.62619"
PowerBi.COU1RD001CU,2025-06-14 23:44:37.000,2025-06-15 01:44:37.000,"860.5924"
PowerBi.COU1-RCT-CU,2025-06-14 23:44:37.000,2025-06-15 01:44:37.000,"74.80843"
PowerBi.COU1CF001CU,2025-06-14 23:46:38.000,2025-06-15 01:46:38.000,"17.29733"
PowerBi.COU1-RCT-CU,2025-06-14 23:46:38.000,2025-06-15 01:46:38.000,"74.8062"
PowerBi.COU1CD2001CU,2025-06-14 23:53:37.000,2025-06-15 01:53:37.000,"0.3259987"
PowerBi.COU1-RCT-CU,2025-06-14 23:53:38.000,2025-06-15 01:53:38.000,"73.96937"
PowerBi.COU1RD001CU,2025-06-14 23:55:37.000,2025-06-15 01:55:37.000,"899.6181"
PowerBi.COU1-RCT-CU,2025-06-14 23:55:37.000,2025-06-15 01:55:37.000,"72.78278"
PowerBi.COU1CF001CU,2025-06-14 23:56:37.000,2025-06-15 01:56:37.000,"16.68041"
PowerBi.COU1-RCT-CU,2025-06-14 23:56:37.000,2025-06-15 01:56:37.000,"72.79686"
PowerBi.COU1CD2001CU,2025-06-15 00:04:37.000,2025-06-15 02:04:37.000,"0.3157828"
PowerBi.COU1-RCT-CU,2025-06-15 00:04:38.000,2025-06-15 02:04:38.000,"71.89926"
PowerBi.COU1RD001CU,2025-06-15 00:06:37.000,2025-06-15 02:06:37.000,"937.8329"
PowerBi.COU1-RCT-CU,2025-06-15 00:06:37.000,2025-06-15 02:06:37.000,"70.69882"
PowerBi.COU1CF001CU,2025-06-15 00:07:37.000,2025-06-15 02:07:37.000,"15.99874"
PowerBi.COU1-RCT-CU,2025-06-15 00:07:37.000,2025-06-15 02:07:37.000,"70.71586"
PowerBi.COU1CD2001CU,2025-06-15 00:14:37.000,2025-06-15 02:14:37.000,"0.3035902"
PowerBi.COU1-RCT-CU,2025-06-15 00:15:37.000,2025-06-15 02:15:37.000,"69.51609"
PowerBi.COU1RD001CU,2025-06-15 00:16:37.000,2025-06-15 02:16:37.000,"984.3485"
PowerBi.COU1-RCT-CU,2025-06-15 00:16:37.000,2025-06-15 02:16:37.000,"67.99475"
PowerBi.COU1CF001CU,2025-06-15 00:18:37.000,2025-06-15 02:18:37.000,"16.45203"
PowerBi.COU1-RCT-CU,2025-06-15 00:18:37.000,2025-06-15 02:18:37.000,"67.98315"
PowerBi.COU1CD2001CU,2025-06-15 00:25:37.000,2025-06-15 02:25:37.000,"0.2908574"
PowerBi.COU1-RCT-CU,2025-06-15 00:25:37.000,2025-06-15 02:25:37.000,"66.55521"
PowerBi.COU1CD2001CU,2025-06-15 00:25:37.000,2025-06-15 02:25:37.000,"0.2908574"
PowerBi.COU1RD001CU,2025-06-15 00:27:37.000,2025-06-15 02:27:37.000,"960.8347"
PowerBi.COU1RD001CU,2025-06-15 00:27:37.000,2025-06-15 02:27:37.000,"960.8347"
PowerBi.COU1-RCT-CU,2025-06-15 00:27:37.000,2025-06-15 02:27:37.000,"67.35883"
PowerBi.COU1CF001CU,2025-06-15 00:28:37.000,2025-06-15 02:28:37.000,"15.9975"
PowerBi.COU1-RCT-CU,2025-06-15 00:28:37.000,2025-06-15 02:28:37.000,"67.37007"
PowerBi.COU1CF001CU,2025-06-15 00:28:37.000,2025-06-15 02:28:37.000,"15.9975"
PowerBi.COU1-RCT-CU,2025-06-15 00:28:37.000,2025-06-15 02:28:37.000,"67.37007"
PowerBi.COU1CD2001CU,2025-06-15 00:36:37.000,2025-06-15 02:36:37.000,"0.3023123"
PowerBi.COU1-RCT-CU,2025-06-15 00:36:37.000,2025-06-15 02:36:37.000,"68.62935"
PowerBi.COU1RD001CU,2025-06-15 00:38:37.000,2025-06-15 02:38:37.000,"918.3796"
PowerBi.COU1-RCT-CU,2025-06-15 00:38:37.000,2025-06-15 02:38:37.000,"70.02348"
PowerBi.COU1CF001CU,2025-06-15 00:39:37.000,2025-06-15 02:39:37.000,"15.75745"
PowerBi.COU1-RCT-CU,2025-06-15 00:39:37.000,2025-06-15 02:39:37.000,"70.02964"
PowerBi.COU1CD2001CU,2025-06-15 00:46:37.000,2025-06-15 02:46:37.000,"0.3087414"
PowerBi.COU1-RCT-CU,2025-06-15 00:46:37.000,2025-06-15 02:46:37.000,"70.66593"
PowerBi.COU1-RCT-CU,2025-06-15 00:48:37.000,2025-06-15 02:48:37.000,"70.70928"
PowerBi.COU1RD001CU,2025-06-15 00:48:38.000,2025-06-15 02:48:38.000,"917.0304"
PowerBi.COU1CF001CU,2025-06-15 00:49:37.000,2025-06-15 02:49:37.000,"16.1232"
PowerBi.COU1-RCT-CU,2025-06-15 00:49:37.000,2025-06-15 02:49:37.000,"72.35054"
PowerBi.COU1-RCT-CU,2025-06-15 00:50:37.000,2025-06-15 02:50:37.000,"70.6999"
PowerBi.COU1-RCT-CU,2025-06-15 00:57:37.000,2025-06-15 02:57:37.000,"71.60854"
PowerBi.COU1CD2001CU,2025-06-15 00:57:38.000,2025-06-15 02:57:38.000,"0.3184272"
PowerBi.COU1RD001CU,2025-06-15 00:59:37.000,2025-06-15 02:59:37.000,"940.194"
PowerBi.COU1-RCT-CU,2025-06-15 00:59:38.000,2025-06-15 02:59:38.000,"70.88718"
PowerBi.COU1CF001CU,2025-06-15 01:00:37.000,2025-06-15 03:00:37.000,"15.98655"
PowerBi.COU1-RCT-CU,2025-06-15 01:00:37.000,2025-06-15 03:00:37.000,"70.89073"
PowerBi.COU1CD2001CU,2025-06-15 01:08:37.000,2025-06-15 03:08:37.000,"0.3253758"
PowerBi.COU1-RCT-CU,2025-06-15 01:08:37.000,2025-06-15 03:08:37.000,"71.52502"
PowerBi.COU1RD001CU,2025-06-15 01:10:37.000,2025-06-15 03:10:37.000,"941.6577"
PowerBi.COU1-RCT-CU,2025-06-15 01:10:37.000,2025-06-15 03:10:37.000,"71.48043"
PowerBi.COU1CF001CU,2025-06-15 01:11:37.000,2025-06-15 03:11:37.000,"15.70381"
PowerBi.COU1-RCT-CU,2025-06-15 01:11:37.000,2025-06-15 03:11:37.000,"71.48805"
PowerBi.COU1CD2001CU,2025-06-15 01:18:37.000,2025-06-15 03:18:37.000,"0.3412605"
PowerBi.COU1-RCT-CU,2025-06-15 01:18:38.000,2025-06-15 03:18:38.000,"72.84328"
PowerBi.COU1RD001CU,2025-06-15 01:20:37.000,2025-06-15 03:20:37.000,"961.4618"
PowerBi.COU1-RCT-CU,2025-06-15 01:20:37.000,2025-06-15 03:20:37.000,"72.26862"
PowerBi.COU1CF001CU,2025-06-15 01:21:38.000,2025-06-15 03:21:38.000,"16.6108"
PowerBi.COU1-RCT-CU,2025-06-15 01:21:38.000,2025-06-15 03:21:38.000,"72.24432"
PowerBi.COU1CD2001CU,2025-06-15 01:28:37.000,2025-06-15 03:28:37.000,"0.3784082"
PowerBi.COU1-RCT-CU,2025-06-15 01:28:37.000,2025-06-15 03:28:37.000,"75.0262"
PowerBi.COU1RD001CU,2025-06-15 01:29:37.000,2025-06-15 03:29:37.000,"962.8972"
PowerBi.COU1-RCT-CU,2025-06-15 01:29:38.000,2025-06-15 03:29:38.000,"74.98871"
PowerBi.COU1CF001CU,2025-06-15 01:31:37.000,2025-06-15 03:31:37.000,"16.70369"
PowerBi.COU1-RCT-CU,2025-06-15 01:31:37.000,2025-06-15 03:31:37.000,"74.98627"
PowerBi.COU1-RCT-CU,2025-06-15 01:37:37.000,2025-06-15 03:37:37.000,"71.48027"
PowerBi.COU1CD2001CU,2025-06-15 01:37:38.000,2025-06-15 03:37:38.000,"0.3328164"
PowerBi.COU1RD001CU,2025-06-15 01:39:37.000,2025-06-15 03:39:37.000,"979.4941"
PowerBi.COU1-RCT-CU,2025-06-15 01:39:37.000,2025-06-15 03:39:37.000,"70.98579"
PowerBi.COU1CF001CU,2025-06-15 01:40:38.000,2025-06-15 03:40:38.000,"16.6721"
PowerBi.COU1-RCT-CU,2025-06-15 01:40:38.000,2025-06-15 03:40:38.000,"70.98659"
